0.226394557	78	0.697664399	0
1.039092970	83	0.247687074	0
1.393197278	83	0.770136054	0
3.208231292	76	0.263151927	0
3.628117913	78	0.325079365	0
4.017052154	79	0.324013605	0
4.400181405	76	0.278639455	0
4.800725623	81	0.762380952	0
5.944308390	74	0.290249433	0.8	New Point
6.339047619	74	0.628707482	0
7.418775510	74	0.216712018	0
7.842539682	84	0.591405895	0
8.614603174	83	0.639251700	0
9.380861678	81	0.295532879	0
9.752380952	79	0.712086167	0
10.889795918	84	0.626938775	0
11.657142857	83	0.673015873	0
12.400000000	79	0.267029478	0
12.783673469	79	0.696598639	0
13.485714285	81	0.874625850	0
14.710204081	81	0.267392290	0
15.028571428	81	0.098866213	0
15.281632653	81	1.247891156	0
16.938775510	79	0.269501133	0
17.346938775	79	0.274421768	0
17.706122448	79	0.315238095	0
18.089795918	78	0.090408163	0
18.277551020	79	0.391927437	0
18.693877551	78	0.147052154	0
18.840816326	74	0.352176870	0
19.240816326	74	0.127709750	0
19.396394557	76	0.325079365	0
20.000000000	77	1.102947845	0
21.064353741	81	0.348299319	0
21.469387755	79	0.289183673	0
21.842222222	74	0.468276643	0
22.506122448	74	0.100272108	0
22.669387755	74	0.309591836	0
23.036734693	76	0.112222222	0
23.273469387	77	0.464399092	0
23.624489795	76	0.401065759	0
24.432653061	74	0.445759637	0
26.840816326	74	0.288480725	0
27.208163265	76	0.302562358	0
27.616326530	78	0.387006802	0
27.975510204	74	0.301859410	0
28.367346938	76	0.294126984	0
28.726530612	78	0.301859410	0
29.118367346	81	0.408163265	0.8	New Point
