0.881632653	63	0.258412698	0
1.142857142	65	0.517324263	0
1.657142857	63	0.258639455	0
1.914285714	61	0.258639455	0
2.171428571	60	0.775963718	0
2.938775510	61	0.258639455	0
3.200000000	60	0.563764172	0
4.008163265	58	0.517324263	0
4.526530612	56	0.775419501	0
5.318367346	58	0.258639455	0
5.579591836	60	0.517324263	0
5.865306122	58	0.258639455	0
6.093877551	56	0.258639455	0
6.351020408	55	0.775963718	0
7.134693877	56	0.258639455	0
7.391836734	55	0.775691609	0
8.159183673	56	0.258367346	0
8.416326530	55	0.775963718	0
9.204081632	56	0.258639455	0
9.465306122	55	0.517324263	0
9.975510204	56	0.258639455	0
10.216326530	55	0.258639455	0
10.493877551	55	0.258639455	0
10.738775510	53	0.517142857	0
11.261224489	56	0.258367346	0
11.510204081	55	0.775918367	0
12.314285714	56	0.258639455	0
12.559183673	55	0.775963718	0
13.342857142	56	0.258639455	0
13.604081632	55	0.517324263	0
14.118367346	56	0.258639455	0
14.371428571	55	0.258639455	0
14.632653061	55	0.258503401	0
14.889795918	53	0.516916099	0
15.418049886	56	0.258684807	0
15.685079365	55	0.775963718	0
16.439727891	56	0.212199546	0
16.671927437	55	0.775963718	0
17.449795918	56	0.258639455	0
17.693605442	55	0.517324263	0
18.204444444	56	0.258503401	0
18.471473922	55	0.258367346	0
18.761723356	55	0.258548752	0
18.993922902	53	0.517324263	0
19.504761904	56	0.258639455	0
19.760181405	55	0.775963718	0
20.526439909	56	0.212199546	0
20.758639455	55	0.775918367	0
21.513287981	56	0.258684807	0
21.791927437	55	0.470476190	0
22.141678004	68	0.258548752	0
22.400181405	67	0.258639455	0
22.658866213	67	0.517324263	0
23.176190476	65	1.034648526	0
24.210793650	70	0.258639455	0
24.469478458	70	0.258639455	0
24.728117913	70	0.517006802	0
25.245124716	68	1.034421768	0
26.279546485	61	0.258639455	0
26.538185941	61	0.258639455	0
26.796870748	61	0.517324263	0
27.314195011	60	0.988208616	0
28.302358276	70	0.258639455	0
28.561043083	70	0.258367346	0
28.819365079	70	0.517233560	0
29.336643990	68	1.034467120	0
30.371111111	68	0.258639455	0
30.629750566	67	0.258639455	0
30.888435374	67	0.517324263	0
31.405759637	65	1.034331065	0
32.440090702	70	0.258412698	0
32.698503401	70	0.258639455	0
32.957142857	70	0.517324263	0
33.474467120	68	0.988208616	0
34.462675736	61	0.258639455	0
34.721315192	61	0.258639455	0
34.980000000	61	0.517324263	0
35.497324263	60	1.034104308	0
36.531428571	70	0.258639455	0
36.790068027	70	0.212199546	0
37.002267573	70	0.517324263	0
37.519591836	68	1.034648526	0
38.554240362	68	0.258639455	0
38.812879818	67	0.258458049	0
39.071383219	67	0.517233560	0
39.588616780	65	0.987891156	0
40.576553287	70	0.258639455	0
40.835192743	70	0.258639455	0
41.093832199	70	0.517324263	0
41.611156462	68	1.034467120	0
42.645623582	61	0.258367346	0
42.903990929	61	0.212426303	0
43.116462585	61	0.517006802	0
43.633469387	60	0.988208616	0
44.621678004	70	0.258639455	0
44.880317460	70	0.258639455	0
45.138956916	70	0.517324263	0
45.656281179	68	1.770113378	0
48.971882086	73	0.517324263	0
53.063446712	73	0.530294784	0
