0.191836734	75	0.233854875	0
0.453061224	73	0.339297052	0
0.876553287	75	0.233741496	0
1.155192743	73	0.195056689	0
1.428571428	73	0.738911564	0
2.362630385	73	0.182653061	0
2.635464852	73	0.216281179	0
2.908299319	73	0.212585034	0
3.123083900	77	0.233242630	0
3.366893424	73	0.192993197	0
3.610702947	73	0.443492063	0
4.092517006	73	2.477120181	0
8.544943310	73	0.233242630	0
8.759727891	76	0.725487528	0
9.419047619	76	0.233378684	0
9.717551020	73	1.309614512	0
11.981496598	76	0.453514739	0
12.399455782	76	0.233854875	0
12.678095238	78	0.479546485	0
13.223764172	73	1.640294784	0
15.566643990	73	0.212811791	0
15.812267573	83	0.233718820	0
16.058117913	80	0.223718820	0
16.335238095	83	0.217845804	0
16.550136054	80	0.427664399	0
17.053061224	73	1.886439909	0
19.493877551	73	0.161927437	0
19.700612244	83	0.233446712	0
19.980770975	80	0.205442176	0
20.236190476	83	0.226349206	0
20.520634920	80	0.479886621	0
21.008253968	73	1.550068027	0
24.126530612	73	0.233764172	0
24.372698412	76	0.971111111	0
25.356190476	73	1.216734693	0
26.627482993	76	0.454081632	0
27.161541950	76	0.453287981	0
27.620136054	76	0.208458049	0
27.815442176	76	0.478843537	0
28.351564625	78	0.479886621	0
